ext_id,coordinates,tags
4305852038,59.103578 10.222355,amenity:fuel;automated:yes;branch:Thorøya;brand:Uno-X;email:automat@unox.no;fuel:diesel:yes;fuel:octane_95:yes;name:Uno-X Thorøya;ref:unox:775
4306321726,59.8324059 10.8830949,tourism:picnic_site
4308089059,59.6946898 10.5173415,tourism:viewpoint
4315438892,59.1434469 10.2122984,amenity:kindergarten;name:Mokollen barnehage;phone:+4733462209;website:https://mokollen.no/
4318940559,59.4305773 10.4375494,name:Utsikten;tourism:viewpoint
4327923862,59.7480585 10.1902984,artist_name:Viel Bjerkeset Andersen;artwork_type:sculpture;level:-1;name:Sfæren;start_date:1997;tourism:artwork
4327923873,59.7493728 10.186188,amenity:fountain
4327923875,59.7469118 10.2215883,artist_name:Ørnulf Bast;artwork_type:statue;tourism:artwork
4327964197,59.7448055 10.1832878,artist_name:Karsten Brundtland;artwork_type:woodcarving;name:Laks;start_date:1999;tourism:artwork
4327964199,59.7423677 10.2283183,artist_name:Istvan Lisztes;artwork_type:statue;name:Hør 1;start_date:2007;tourism:artwork
4327964203,59.7347874 10.2178362,artist_name:Istvan Lisztes;artwork_type:statue;name:Hør 2;tourism:artwork
4327969771,59.7386053 10.2093327,artist_name:Hans Martin Øien;artwork_type:sculpture;name:Turbinen;start_date:2007;tourism:artwork
4327969772,59.7374563 10.2119022,artist_name:Bård Breivik;artwork_type:sculpture;name:Stage Stone;start_date:2008;tourism:artwork
4333078241,59.423203 10.4389914,tourism:viewpoint
4338413432,59.682587 10.5897711,tourism:viewpoint
4338686026,59.8916483 10.8788491,tourism:viewpoint
4341081006,59.7075428 10.8096572,description:no:Enkel bålplass med sitteplass på tømmerstokker. Enkel gapahuk;leisure:firepit
4341081007,59.7075648 10.8126698,description:no:Enkel bålplass på stein;leisure:firepit
4341903600,59.4182652 10.4395451,amenity:shelter;leisure:firepit;shelter_type:lean_to
4341903601,59.4186143 10.4390635,leisure:picnic_table;tourism:picnic_site
4341903602,59.4290449 10.406692,leisure:picnic_table;tourism:picnic_site
4345248227,59.4156123 10.4472522,leisure:firepit
4345248228,59.4156392 10.4443801,leisure:firepit
4346345993,59.753723 10.262118,amenity:fuel;branch:Amtmannsvingen;brand:Esso;car_wash:yes;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;fuel:propane:yes;fuel:taxfree_diesel:yes;name:Esso Amtmannsvingen;opening_hours:24/7;phone:+47 32227230;ref:esso:100115078;trailer:rental:yes
4348489286,59.658691 10.9485945,amenity:kindergarten;name:Skotbu barnhage
4349144180,59.9508728 10.979745,tourism:picnic_site
4349149981,59.9519433 10.9735737,tourism:viewpoint
4352738619,59.1574814 10.3536431,amenity:school;name:Veierland skole
4357234798,59.7229116 10.837235,amenity:community_centre;name:Ski Frivilligsentralen;website:https://www.ski.kommune.no/helse-omsorg-velferd/frivilligsentralen/
4358639004,59.7177727 10.8168589,amenity:kindergarten;capacity:24;contact:phone:+47 94848966;max_age:5;min_age:1;name:Spilloppen barnehage;no-barnehage:nsrid:974195135;operator:Ski Kvinne- og Familieforbund;operator:type:private;start_date:1990-01-01
4358662353,59.7538588 10.8427603,amenity:kindergarten;name:Åpen barnehage Langhus;operator:Nordre Follo kommune;operator:type:government;phone:+47 901 86 773;website:https://www.nordrefollo.kommune.no/barnehager/Apen-barnehage-Langhus/
4367504184,59.766 10.8096,amenity:kindergarten;capacity:18;contact:phone:+47 66993321;max_age:5;min_age:3;name:Vestre Greverud barnehage Toppenhaug;no-barnehage:nsrid:875301322;operator:Nordre Follo kommune;operator:type:public;start_date:1988-04-01
4370434966,59.9773793 10.415462,tourism:viewpoint
4375291100,59.9134937 10.7391528,artwork_type:statue;image:https://photos.app.goo.gl/LxKU3yLKK2K6Ccm39;mapillary:320495029431231;material:bronze;name:en:Johan Sverdrup;tourism:artwork
4379061144,59.039003 10.988932,tourism:picnic_site
4397377489,59.4831873 10.627979,leisure:firepit;tourism:picnic_site
4398874944,59.2717971 10.4038493,castle_type:fortress;historic:castle;historic:period:medieval;name:Tunsberghus;ruins:yes
4407021707,59.4413306 10.6717257,designation:Bunker;historic:ruins;name:Old Bunker
4416481431,59.7725383 10.0318223,tourism:viewpoint
4428118751,59.4384045 10.668316,name:Moss by - og industrimuseum;name:en:Moss Town- And Industry Museum;tourism:museum
4442740255,59.9767585 10.5233643,tourism:viewpoint
4450934379,59.9934762 10.4609316,"description:Våpenlager for Milorggruppe 1331. Info: Våpenlager. Våpnene var skjult i en storsteinet ur med vanskelig og tung adkomst fra skogsbilveien. Skilt som viser retning til lageret står i veikanten på skogsbilveien, ca 100m øst for;historic:battlefield;name:Våpenlager;ojo:iid:8;source:http://www.skiforeningen.no/marka/kml/milorg.kml"
4458846192,59.9483474 10.521174,leisure:firepit
4481741719,59.9648197 10.4200055,tourism:viewpoint
4482888193,59.9227155 10.7378954,name:en:Img1;tourism:artwork
4487710439,59.7971319 10.8105922,check_date:2020-12-25;leisure:firepit
4499176529,59.910069 10.8112958,alt_name:Buldreverket;climbing:boulder:yes;climbing:sport:no;email:bryn@klatreverket.no;indoor:yes;leisure:sports_centre;name:Klatreverket Bryn;opening_hours:Mo-Th 07:00-22:30; Fr 07:00-21:00; Sa 10:00-18:00; Su 12:00-21:00;phone:+4798906488;sport:climbing;website:https://klatreverket.no/bryn/
4501435901,59.701654 10.267944,amenity:kindergarten;name:Espiria Kniveåsen;name:en:Espira Kniveåsen AS
4501490790,59.7486325 10.1716107,amenity:school;capacity:200;email:ypsilon@akademiet.no;fee:yes;grades:11-13;isced:level:3;name:Akademiet Ypsilon videregående skole;name:en:Akademiet Ypsilon Videregående Skole;operator:Akademiet Ypsilon videregående skole AS;operator:type:private;phone:+47 32 80 83 40;ref:udir_nsr:988938424;ref:udir_nsr_old:1009831;ref:vgs:311;website:https://akademiet.no/
4510536740,59.910351 10.767021,amenity:theatre;contact:email:post@nordicblacktheatre.no;contact:facebook:https://www.facebook.com/Cafeteatret;description:Nordic Black Theatre is a self-run theatre foundation established in 1992.;email:post@nordicblacktheatre.no;name:Nordic Black Theatre & Cafeteatret;phone:+47 22 41 95 00;website:https://nordicblacktheatre.no/
4513705035,59.9434466 10.4391635,historic:ruins
4537893642,59.9430245 10.5557348,description:Modell av kullmile;name:Kullmile;tourism:attraction
4539046965,59.89794 10.7295303,affiliation:Oslofjordens Friluftsråd;dnt:classification:ubetjent;name:Tiern;operator:Oslofjordens Friluftsråd;tourism:wilderness_hut
4549221847,59.9540613 10.8340386,leisure:firepit
4560093876,59.8602495 10.8752,tourism:viewpoint
4567440233,59.7932811 10.8494494,amenity:shelter;leisure:park
4575037206,59.834976 10.442813,amenity:fuel;branch:Asker;brand:Circle K;car_wash:yes;compressed_air:yes;email:51395@circlekeurope.com;fuel:diesel:yes;fuel:octane_95:yes;fuel:propane:yes;internet_access:wlan;name:Circle K Asker;opening_hours:24/7;phone:+4766782076;ref:circlek:51395;shop:yes
4575701535,59.7757689 10.8746643,check_date:2022-04-10;leisure:firepit;name:Bålplass
4579673698,59.490158 10.858358,access:yes;amenity:library;internet_access:wlan;name:Våler bibliotek;opening_hours:Mo-We 08:30-20:00; Th 08:30-15:00; Fr 08:30-11:30;phone:+47 69 28 92 34;ref:isil:NO-2013700;website:http://www.valer.folkebibl.no
4581062642,59.8250945 10.8007008,tourism:viewpoint
4581063674,59.8202649 10.7694523,tourism:viewpoint
4581070542,59.8381896 10.7721528,name:Utsikten;tourism:viewpoint
4581157201,59.840327 10.7882163,tourism:viewpoint
4581169600,59.8023612 10.7936458,tourism:viewpoint
4584296807,59.7868193 10.4200407,tourism:viewpoint
4586255362,59.6457727 10.6349677,"name:Elle tåkeklokke, Drøbak;tourism:attraction;wikidata:Q9016253;wikipedia:no:Elle tåkeklokke"
4587147171,59.4854891 10.0110691,"amenity:fuel;branch:Hvittingfoss;brand:Best;car_wash:yes;email:hvittingfoss@beststasjon.no;fast_food:yes;fuel:propane:yes;name:Best Hvittingfoss;opening_hours:Mo-Fr 06:00-23:00, Sa 08:00-23:00, Su 09:00-23:00;phone:+47 32768263;ref:best:367;shop:yes;trailer:rental:yes"
4592066493,59.1464338 10.2303841,tourism:artwork
4601340633,59.5295935 10.0903973,"amenity:fuel;branch:Hof;brand:Best;car_wash:yes;email:hof@beststasjon.no;fast_food:yes;fuel:adblue:yes;fuel:propane:yes;hgv:yes;name:Best Hof;opening_hours:Mo-Fr 06:30-22:00, Sa-Su 09:00-22:00;phone:+47 33058084;ref:best:258;shop:yes;website:https://facebook.com/besthof"
4610783709,59.9281515 10.7099698,artwork_type:sculpture;name:Barnegruppe;tourism:artwork
4610784019,59.9285621 10.7090769,artist_name:Ashot Tonoian;artwork_type:statue;image:https://photos.app.goo.gl/2onWZGoq5PLdTChF7;mapillary:465328927864907;name:Morgen 3 - 2002;source:https://bogstadveien.no/2017/04/28/kunst-gatelangs/;tourism:artwork
4618759577,59.1563233 10.0422376,amenity:place_of_worship;denomination:lutheran;name:Strandly;religion:christian
4677271504,59.8977374 10.8479909,name:Spillende tiur;tourism:artwork
4678736527,59.20577 10.8939333,leisure:firepit
4679304689,59.9455015 10.8990823,amenity:kindergarten
4679304789,59.9450496 10.9003144,amenity:kindergarten
4679304889,59.9462446 10.900997,amenity:kindergarten
4692778854,59.3056669 10.480812,access:yes;tourism:picnic_site
4710109890,59.0617879 10.034928,tourism:artwork
4710484809,59.8605409 10.464562,artwork_type:sculpture;tourism:artwork;wheelchair:yes
4715615992,59.826975 10.406944,amenity:school;capacity:360;email:post@askeris.no;fee:yes;grades:1-10;isced:level:1;2;name:Asker International School;operator:Stiftelsen Asker International School;operator:type:private;ref:gsi:2505;ref:udir_nsr:998258383;ref:udir_nsr_old:1011915
4733712069,59.9001446 10.8611156,leisure:firepit
4739813984,59.8925628 10.5271808,leisure:sports_centre;name:Mudo;sport:taekwondo
4743952762,59.8752585 10.4636902,leisure:firepit
4746828780,59.8610957 10.4187141,leisure:firepit
4746828791,59.8566226 10.4344379,tourism:picnic_site
4746829230,59.8576797 10.439991,leisure:firepit
4746829242,59.8599917 10.4482787,tourism:viewpoint;wheelchair:no
4756791672,59.054185 10.0279886,tourism:artwork
4793663959,59.9189078 10.421663,historic:ruins;note:Vannfang for rørledning til Stovivannet
4793667332,59.917196 10.427724,historic:ruins;note:Vanndrevet sag;source:survey
4798923966,59.8676378 10.8415319,climbing:boulder:yes;climbing:sport:yes;email:post@osloklatresenter.no;indoor:yes;leisure:sports_centre;name:Oslo Klatresenter;opening_hours:Mo-Th 09:00-22:30; Fr 09:00-21:00; Sa-Su 10:00-18:00;phone:+4791902399;sport:climbing;website:https://www.osloklatresenter.no/
4804505595,59.9070026 10.9188114,leisure:picnic_table;tourism:picnic_site
4816084361,59.215727 10.7950608,tourism:viewpoint
4818776506,59.9690953 10.6295805,tourism:picnic_site
4827638384,59.2487672 10.0081177,ele:381;name:Knappen;natural:hill;tourism:viewpoint
4840334469,59.8488618 10.6695654,"description:På en 100-meters strekning av rv. 156 like nord for Skoklefallkrysset er det et kryssingssted for amfibier. Hver vår skal padder, frosk og salamandere i hundretall over veien for å komme til det idylliske Skoklefallet der nye generasjoner skal lages.;historic:monument;name:Fire frosker;source:Nesodden kommune;website:https://www.nesodden.kommune.no/siste-nytt/skulpturen-fire-frosker-av-kunstner-og-billedhugger-nils-aasland.179499.aspx"
4844011714,59.7152793 10.5181696,source:survey;tourism:picnic_site
4847816354,59.717363 10.520574,source:survey;tourism:picnic_site
4847816361,59.7179943 10.5205987,source:survey;tourism:picnic_site
4853740526,59.7610988 10.4778603,amenity:kindergarten;name:Torvbråten Kanvas barnehage
4853753713,59.7780195 10.490262,amenity:kindergarten;name:Utforskeren Kanvas barnehage;source:Røyken kommune
4854326672,59.0597523 10.1753378,tourism:artwork
4859369761,59.7760516 10.4933898,amenity:kindergarten;name:Furulia familiebarnehage;source:Røyken kommune
4860474221,59.9230537 10.9405314,amenity:kindergarten;name:en:Rasta barnehage
4866705221,59.9167827 10.7726887,name:Kunnskapens eple;name:en:The Apple of Knowledge;name:no:Kunnskapens eple;tourism:artwork
4883987013,59.3449649 10.9066263,historic:archaeological_site
4886261531,59.4325964 10.4541564,name:Tordenskioldeika;natural:tree;tourism:attraction;website:https://faktaark.naturbase.no/Vern?id=VV00002115;wikidata:Q12006942;wikipedia:no:Tordenskioldeika
4890634231,59.3099657 10.4774159,tourism:picnic_site
4896377047,59.871328 10.8531826,leisure:firepit
4897170464,59.9492528 10.8704157,tourism:picnic_site
4911023930,59.78656 10.149715,source:survey;tourism:viewpoint
4911023933,59.790198 10.144551,source:survey;tourism:viewpoint
4915752022,59.446483 10.114493,name:Lønnskollen;tourism:viewpoint
4915752121,59.1487405 10.4018556,name:Herkelås;tourism:viewpoint
4915752221,59.1544451 10.3077564,name:Rønnsåsen;tourism:viewpoint
4915752321,59.2040297 10.4263492,name:en:Vardåstoppen;tourism:viewpoint
4915752421,59.3321845 10.9228124,historic:monument;name:en:Rådeeika
4936774073,59.9124683 10.7340664,amenity:fountain;artwork_type:statue;tourism:artwork
4938882435,59.8167547 10.8004533,name:Rikeåsen;tourism:viewpoint
4955552335,59.2253194 10.2254813,name:en:Storåstoppen;tourism:viewpoint
4959570200,59.896481 10.486745,amenity:school;capacity:288;email:emma.hjorth.skole@baerum.kommune.no;fee:no;grades:1-7;isced:level:1;name:Emma Hjorth skole;operator:Bærum kommune;operator:type:public;phone:+47 67 50 64 40;ref:gsi:2345;ref:udir_nsr:879895782;ref:udir_nsr_old:1003855;website:https://www.baerum.kommune.no/
4960523721,59.633918 10.496568,amenity:kindergarten;name:en:Askeladden Steinerbarnehage;website:https://askeladdensteinerbarnehage.no/
4969178221,59.4452768 10.1159799,tourism:viewpoint
4972336531,59.7015651 10.5617679,name:en:Free camping site;tourism:camp_site
4972337226,59.7189989 10.5529899,name:en:Free camping site;tourism:camp_site
4978161021,59.099118 10.0012826,name:Farris Panorama;name:en:Farris Panorama;tourism:viewpoint
4980322321,59.9234962 10.7267907,artist_name:Fredrik Raddum;image:https://photos.app.goo.gl/GJRtP1RBHY9JKjLE6;mapillary:1129078327591509;name:Frondi tenere e belle;source:https://bogstadveien.no/2017/04/28/kunst-gatelangs/;start_date:2015;tourism:artwork
4980451290,59.1980656 10.9824344,name:Trollhetta;tourism:viewpoint
4989827629,59.9978594 10.777973,historic:boundary_stone;name:Nes;website:http://www.maridalensvenner.no/nes-gaard.166985-26347.html
4990164488,59.9941524 10.7935786,historic:boundary_stone
4991389319,59.9830607 10.7979672,tourism:viewpoint
4994501937,59.8938648 10.6187322,amenity:bank;branch:Fornebu;brand:DNB;name:DNB Fornebu;ref:dnb:8
4994504216,59.8934505 10.6189144,amenity:fountain
5003197241,59.9856337 10.8893505,check_date:2022-11-12;leisure:firepit
5003435732,59.9905292 10.898365,leisure:firepit
5005088803,59.9666221 10.7528917,leisure:firepit
5005486942,59.9473388 10.7016921,image:https://photos.app.goo.gl/59ZarsvsrJjk42ECA;tourism:artwork
5006070733,59.8966788 10.6815846,tourism:artwork
5006070737,59.8956256 10.6766834,image:https://photos.app.goo.gl/m5LNB7SLKDzyqJuu8;mapillary:786391738961699;tourism:artwork
5006070762,59.9156295 10.6931515,image:http://l7.alamy.com/zooms/8d54bacb36fc470786136d6687abf5a7/sculpture-depicting-fortuna-in-the-marina-of-frognerstranda-oslo-norway-d0x5bp.jpg;name:Fortuna;tourism:artwork
5006070764,59.9127174 10.7011587,tourism:artwork
5006395981,59.921513 10.784454,amenity:place_of_worship;denomination:lutheran;name:Oslo International Church;religion:christian;service_times:Su 16:00-18:00;website:https://oslointernational.church/
5008242232,59.8977906 10.6198688,amenity:kindergarten;name:Forneburingen barnehage;name:en:Forneburingen Barnehage
5014121654,59.0420747 10.2310693,historic:ruins;historic:civilization:German_bunker
5014121655,59.0407353 10.2296379,historic:ruins;historic:civilization:German_Bunker
5015756721,59.8928694 10.5237159,amenity:bank;branch:Sandvika;brand:DNB;name:DNB Sandvika;phone:+47 04800;ref:dnb:28;website:https://dnb.no/
5032990782,59.1667716 10.8359849,leisure:firepit
5043669191,59.930635 10.7932177,artist_name:Elena Engelsen;artwork_type:statue;name:Peer og Anitra i ørkenen;name:en:Peer and Anitra in the desert;tourism:artwork
5048185403,59.9377307 10.0109606,leisure:firepit
5052973126,59.9069866 10.6638173,tourism:viewpoint
5061678141,59.0563435 10.0100743,aeroway:light:obstacle;aeroway:light:character:fixed;aeroway:light:colour:red;aeroway:light:icao_type:B;aeroway:light:intensity:low;ele:24.2;height:74;line_attachment:suspension;man_made:tower;name:Farrisbrua;tower:construction:freestanding
5083854939,59.8250137 10.4502226,historic:ruins;name:Stone table
5091975024,59.9148349 10.7348416,historic:memorial;image:https://photos.app.goo.gl/zWzyXZgezw5hyzHD6;memorial:war_memorial;name:Gunnar Sønsteby;name:en:Cyclist;name:ru:Велосипедист
5102511068,59.9207825 10.7074129,amenity:place_of_worship;denomination:orthodox;name:Det Serbiske Ortodokse Kirkesamfund;religion:christian;wheelchair:yes
5111034849,59.9044739 10.6700989,leisure:firepit
5139122108,59.8680928 10.8604869,tourism:viewpoint
5150664762,59.6616728 10.6279206,check_date:2023-04-07;name:Drøbak Akvarium;tourism:aquarium;website:https://drobakakvarium.no
