ext_id,coordinates,tags
node/2672145198,42.7132304 23.4184993,highway:bus_stop;int_name:Ploshtada kv. Vrazhdebna;name:Площада кв. Враждебна;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1338
node/2672145203,42.7125052 23.419945,highway:bus_stop;int_name:Ploshtada kv. Vrazhdebna;name:Площада кв. Враждебна;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1341
node/2672155378,42.7103156 23.4188479,bus:yes;highway:bus_stop;int_name:Mosta na r. Iskar - kv. Vrazhdebna;name:Моста на р. Искър - кв. Враждебна;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:2440
node/2672166137,42.7092158 23.4244232,bench:yes;bin:yes;bus:yes;highway:bus_stop;int_name:Mahala Batareyata;lit:yes;name:Махала Батареята;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1649;shelter:yes
node/2672166143,42.7096376 23.4243132,bench:yes;bin:yes;bus:yes;highway:bus_stop;int_name:Mahala Batareyata;lit:yes;name:Махала Батареята;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1648;shelter:yes
node/2672173828,42.7084885 23.436005,bench:no;bin:yes;bus:yes;highway:bus_stop;int_name:Kantona;lit:yes;name:Кантона;name:bg:Кантона;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:0788;shelter:no
node/2672194798,42.707037 23.4593384,bus:yes;highway:bus_stop;int_name:Magistrala Hemus;name:Магистрала Хемус;name:bg:Магистрала Хемус;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:2695;shelter:yes
node/2672194804,42.7087265 23.4575211,bus:yes;highway:bus_stop;int_name:Magistrala Hemus;name:Магистрала Хемус;name:bg:Магистрала Хемус;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:2694
node/2672214062,42.7060847 23.4738296,bus:yes;highway:bus_stop;int_name:Ezeroto;name:Езерото;name:bg:Езерото;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1658
node/2672240572,42.7051633 23.4898035,bus:yes;highway:bus_stop;int_name:Razklona za s. Dolni Bogrov;name:Разклона за с. Долни Богров;name:bg:Разклона за с. Долни Богров;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:2512
node/2672240574,42.7053676 23.486634,bus:yes;highway:bus_stop;int_name:Razklona za D. Bogrov;name:Разклона за Д. Богров;name:bg:Разклона за Д. Богров;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1212
node/2672265256,42.7038666 23.4928447,bus:yes;highway:bus_stop;int_name:Mosta s. Dolni Bogrov;name:Моста с. Долни Богров;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1479
node/2672265261,42.6999756 23.4923351,highway:bus_stop;int_name:Kmetstvo Dolni Bogrov;name:Кметство Долни Богров;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:0954
node/2672265386,42.6996227 23.4919435,highway:bus_stop;int_name:Kmetstvo Dolni Bogrov;name:Кметство Долни Богров;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:0953
node/2672265794,42.6972197 23.4962165,bus:yes;highway:bus_stop;int_name:Selo Dolni Bogrov;name:Село Долни Богров;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1525
node/2672972226,42.6836105 23.458801,bus:yes;highway:bus_stop;int_name:ul. Zad Selo;name:ул. Зад Село;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1143
node/2672973692,42.6882299 23.4517146,bus:yes;highway:bus_stop;int_name:Po zhelanie;name:По желание;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:2510;request_stop:yes
node/2672974404,42.69141 23.447761,bus:yes;highway:bus_stop;int_name:Nova Vrazhdebna;name:Нова Враждебна;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1145
node/2672983501,42.6951516 23.4458644,bench:no;bin:no;bus:yes;highway:bus_stop;int_name:Nova Mahala;lit:no;name:Нова Махала;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:2522;request_stop:yes;shelter:no
node/2672983503,42.6978584 23.4438155,bench:no;bin:no;bus:yes;highway:bus_stop;int_name:Rabotilnitsata;lit:no;name:Работилницата;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1436;shelter:no
node/2672987412,42.7083385 23.4326357,bench:no;bin:no;bus:yes;highway:bus_stop;int_name:Kantona;lit:no;name:Кантона;name:bg:Кантона;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:0793;shelter:no
node/2673030622,42.7149983 23.3420551,bus:yes;highway:bus_stop;int_name:Avtostantsiya Orlandovtsi;name:Автостанция Орландовци;name:en:Orlandovtsi bus station;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:0062
node/2673030623,42.7157263 23.3425147,bus:yes;highway:bus_stop;int_name:Avtostantsiya Orlandovtsi;name:Автостанция Орландовци;name:en:Orlandovtsi bus station;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:0063
node/2673079709,42.0301463 24.6202708,tourism:picnic_site
node/2673423277,42.714511 23.3476267,bench:no;bin:yes;bus:yes;departures_board:timetable;highway:bus_stop;int_name:kv. Malashevtsi;name:кв. Малашевци;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:0862;route_ref:18;20;shelter:no
node/2673427822,42.720357 23.363239,bus:yes;highway:bus_stop;int_name:Grobishten park Malashevtsi;name:Гробищен парк Малашевци;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1147
node/2673427827,42.7165867 23.3524648,bus:yes;highway:bus_stop;int_name:Mosta na Vladayska Reka;name:Моста на Владайска Река;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1095
node/2673427833,42.7166911 23.3518801,bus:yes;highway:bus_stop;int_name:Mosta na Vladayska Reka;name:Моста на Владайска Река;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1094
node/2673437544,42.7256391 23.3741961,bus:yes;highway:bus_stop;int_name:Ptitsefermata;name:Птицефермата;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1420
node/2673437556,42.7255189 23.3736811,bus:yes;highway:bus_stop;int_name:Ptitsefermata;name:Птицефермата;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1421
node/2673437591,42.7234126 23.3691186,bus:yes;highway:bus_stop;int_name:ul. Chepinsko Shose;name:ул. Чепинско Шосе;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:0921
node/2673437623,42.7235819 23.3698187,bus:yes;highway:bus_stop;int_name:ul. Chepinsko Shose;name:ул. Чепинско Шосе;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:0920
node/2673439057,42.7295257 23.3825289,bus:yes;highway:bus_stop;int_name:Promishlena zona;name:Промишлена зона;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1654
node/2673440608,42.7331181 23.3901069,bus:yes;highway:bus_stop;int_name:Pette mogili;name:Петте могили;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1262
node/2673441684,42.736822 23.3957583,bus:yes;highway:bus_stop;int_name:Mosta na reka Iskar;name:Моста на река Искър;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1100
node/2673457100,42.741469 23.4045345,bus:yes;highway:bus_stop;int_name:Opitna stantsiya;name:Опитна станция;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1205
node/2673463643,42.7438604 23.4086893,bus:yes;highway:bus_stop;int_name:Zelenchukova gradina;name:Зеленчукова градина;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:0739
node/2673463646,42.744213 23.4089763,bus:yes;highway:bus_stop;int_name:Zelenchukova gradina;name:Зеленчукова градина;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:0738
node/2673479486,42.7528046 23.4210087,bus:yes;highway:bus_stop;int_name:Karierni Materiali AD;name:Кариерни материали АД;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1358
node/2673479496,42.7522019 23.4204052,bus:yes;highway:bus_stop;int_name:Karierni Materiali AD;name:Кариерни материали АД;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1359
node/2673515973,42.7574533 23.4256191,bench:yes;bin:yes;bus:yes;highway:bus_stop;int_name:Selo Chepintsi;name:Село Чепинци;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1563;shelter:no
node/2673524659,42.7560196 23.4298838,bus:yes;highway:bus_stop;int_name:pl. Vitosha;name:пл. Витоша;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:2363
node/2673544996,42.7541152 23.4348003,bus:yes;highway:bus_stop;int_name:ul. Nadezhda;name:ул. Надежда;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1223
node/2673545004,42.7506548 23.4347735,bus:yes;highway:bus_stop;int_name:Melnitsata Chepintsi;name:Мелницата Чепинци;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1038
node/2673628647,42.7448295 23.3996663,bus:yes;highway:bus_stop;int_name:Opitna stantsiya;name:Опитна станция;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:1204
node/2673628653,42.7506676 23.3991245,bus:yes;highway:bus_stop;int_name:Zelenchukova gradina;name:Зеленчукова градина;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:0736
node/2673639368,42.7623483 23.3996154,bus:yes;highway:bus_stop;int_name:el. Kanton;name:ел. Кантон;network:Градски транспорт София;network:wikidata:Q124360139;public_transport:platform;ref:0561
